Vehicle Type,Engine Package,Model Year,Production (000),Production Share,2-Cycle MPG,Real-World MPG,Real-World MPG_City,Real-World MPG_Hwy,Real-World CO2 (g/mi),Real-World CO2_City (g/mi),Real-World CO2_Hwy (g/mi),Weight (lbs),Footprint (sq. ft.),Engine Displacement,Horsepower (HP),Acceleration (0-60 time in seconds),HP/Engine Displacement,HP/Weight (lbs),Ton-MPG (Real-World),Drivetrain - Front,Drivetrain - 4WD,Drivetrain - Rear,Transmission - Manual,Transmission - Automatic,Transmission - Lockup,Transmission - CVT (Hybrid),Transmission - Other,Transmission - CVT (Non-Hybrid)
"Pickup","GDI, Variable Valve Timing, Multi-Valve","2007","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Pickup","GDI, Variable Valve Timing, Multi-Valve","2008","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Pickup","GDI, Variable Valve Timing, Multi-Valve","2009","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Pickup","GDI, Variable Valve Timing, Multi-Valve","2010","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Pickup","GDI, Variable Valve Timing, Multi-Valve","2011","113","0.076400","22.60000","18.20000","15.40000","21.10000","489.00000","579.00000","421.00000","5877.000","68.20000","214.0000","360.0000","7.3200","1.680000","0.061300","53.40000","-","0.750","0.250","-","-","1.000","-","-","-"
"Pickup","GDI, Variable Valve Timing, Multi-Valve","2012","140","0.103000","22.10000","17.80000","15.10000","20.60000","500.00000","590.00000","432.00000","5901.000","68.40000","214.0000","360.0000","7.3500","1.690000","0.061100","52.50000","-","0.801","0.199","-","-","1.000","-","-","-"
"Pickup","GDI, Variable Valve Timing, Multi-Valve","2013","241","0.153000","22.30000","17.90000","15.20000","20.80000","495.00000","586.00000","427.00000","5912.000","68.40000","214.0000","365.0000","7.3000","1.710000","0.061800","53.00000","-","0.820","0.180","-","-","1.000","-","-","-"
"Pickup","GDI, Variable Valve Timing, Multi-Valve","2014","178","0.092300","22.20000","17.90000","15.10000","20.80000","497.00000","589.00000","428.00000","5905.000","68.20000","214.0000","365.0000","7.2900","1.710000","0.061900","52.80000","-","0.818","0.182","-","-","1.000","-","-","-"
"Pickup","GDI, Variable Valve Timing, Multi-Valve","2015","344","0.192000","25.20000","20.00000","17.20000","22.80000","444.00000","517.00000","389.00000","4825.000","65.40000","196.0000","329.0000","7.1300","1.700000","0.067900","48.40000","-","0.686","0.314","0.004","-","0.996","-","-","-"
"Pickup","GDI, Variable Valve Timing, Multi-Valve","2016","475","0.249000","25.40000","20.20000","17.40000","23.10000","440.00000","512.00000","385.00000","4784.000","63.90000","195.0000","320.0000","7.2600","1.660000","0.066600","48.40000","-","0.672","0.328","0.005","-","0.995","-","-","-"
"Pickup","GDI, Variable Valve Timing, Multi-Valve","2017","458","0.223000","25.40000","20.20000","17.30000","23.20000","439.00000","513.00000","384.00000","4950.000","64.20000","213.0000","335.0000","6.8700","1.620000","0.067600","50.00000","0.023","0.696","0.280","0.003","-","0.997","-","-","-"
"Pickup","GDI, Variable Valve Timing, Multi-Valve","2018","240","0.106000","24.60000","19.60000","16.70000","22.50000","454.00000","532.00000","395.00000","4879.000","60.10000","228.0000","323.0000","7.1200","1.440000","0.065700","47.60000","0.014","0.681","0.305","0.010","-","0.990","-","-","-"
"Pickup","GDI, Variable Valve Timing, Multi-Valve","2019","285","0.113000","25.30000","20.10000","17.20000","23.00000","443.00000","517.00000","386.00000","4793.000","59.90000","220.0000","314.0000","7.2100","1.450000","0.065100","48.00000","0.030","0.698","0.272","0.004","-","0.996","-","-","-"
"Pickup","GDI, Variable Valve Timing, Multi-Valve","2020","218","0.111000","26.10000","20.30000","17.80000","22.80000","437.00000","500.00000","389.00000","4808.000","60.60000","211.0000","314.0000","7.0000","1.510000","0.064900","48.80000","0.006","0.669","0.326","-","-","1.000","-","-","-"
"Pickup","GDI, Variable Valve Timing, Multi-Valve","Prelim. 2021","-","0.131000","26.90000","20.70000","18.30000","23.10000","428.00000","487.00000","385.00000","4958.000","62.70000","214.0000","319.0000","6.8700","1.520000","0.064100","51.90000","0.023","0.702","0.274","-","-","1.000","-","-","-"
"Sedan/Wagon","GDI, Variable Valve Timing, Two-Valve","1986","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Sedan/Wagon","GDI, Variable Valve Timing, Two-Valve","1987","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Sedan/Wagon","GDI, Variable Valve Timing, Two-Valve","1988","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Sedan/Wagon","GDI, Variable Valve Timing, Two-Valve","1989","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Sedan/Wagon","GDI, Variable Valve Timing, Two-Valve","1990","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Sedan/Wagon","GDI, Variable Valve Timing, Two-Valve","1991","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Sedan/Wagon","GDI, Variable Valve Timing, Two-Valve","1992","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Sedan/Wagon","GDI, Variable Valve Timing, Two-Valve","1993","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Sedan/Wagon","GDI, Variable Valve Timing, Two-Valve","1994","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Sedan/Wagon","GDI, Variable Valve Timing, Two-Valve","1995","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Sedan/Wagon","GDI, Variable Valve Timing, Two-Valve","1996","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Sedan/Wagon","GDI, Variable Valve Timing, Two-Valve","1997","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Sedan/Wagon","GDI, Variable Valve Timing, Two-Valve","1998","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Sedan/Wagon","GDI, Variable Valve Timing, Two-Valve","1999","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Sedan/Wagon","GDI, Variable Valve Timing, Two-Valve","2000","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Sedan/Wagon","GDI, Variable Valve Timing, Two-Valve","2001","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Sedan/Wagon","GDI, Variable Valve Timing, Two-Valve","2002","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Sedan/Wagon","GDI, Variable Valve Timing, Two-Valve","2003","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Sedan/Wagon","GDI, Variable Valve Timing, Two-Valve","2004","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Sedan/Wagon","GDI, Variable Valve Timing, Two-Valve","2005","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Sedan/Wagon","GDI, Variable Valve Timing, Two-Valve","2006","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Sedan/Wagon","GDI, Variable Valve Timing, Two-Valve","2007","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Sedan/Wagon","GDI, Variable Valve Timing, Two-Valve","2008","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Sedan/Wagon","GDI, Variable Valve Timing, Two-Valve","2009","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Sedan/Wagon","GDI, Variable Valve Timing, Two-Valve","2010","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Sedan/Wagon","GDI, Variable Valve Timing, Two-Valve","2011","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Sedan/Wagon","GDI, Variable Valve Timing, Two-Valve","2012","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Sedan/Wagon","GDI, Variable Valve Timing, Two-Valve","2013","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Sedan/Wagon","GDI, Variable Valve Timing, Two-Valve","2014","35","0.004528","25.86217","21.25938","16.26103","27.67734","418.02723","546.52141","321.09302","3500.000","46.20000","378.3469","450.0000","4.4770","1.189385","0.128571","37.23428","-","-","1.000","0.342","-","0.658","-","-","-"
"Sedan/Wagon","GDI, Variable Valve Timing, Two-Valve","2015","31","0.003936","24.85010","20.41912","15.78335","26.23124","435.22933","563.06158","338.79447","3629.833","46.80817","378.3469","499.1431","4.1270","1.319274","0.136816","37.18732","-","-","1.000","0.313","-","0.687","-","-","-"
"Sedan/Wagon","GDI, Variable Valve Timing, Two-Valve","2016","58","0.008131","24.62311","20.40982","15.69028","26.40047","435.42763","566.40150","336.62277","3802.147","47.28866","378.3469","497.4151","4.2698","1.314706","0.130746","38.92187","-","-","1.000","0.226","-","0.774","-","-","-"
"Sedan/Wagon","GDI, Variable Valve Timing, Two-Valve","2017","64","0.009116","24.63585","20.20867","15.77675","25.64286","439.76166","563.29712","346.56824","3898.351","47.52870","358.1892","465.8733","4.6818","1.340474","0.119734","39.64847","-","-","1.000","0.216","-","0.784","-","-","-"
"Sedan/Wagon","GDI, Variable Valve Timing, Two-Valve","2018","37","0.006183","24.03172","19.74317","15.52157","24.83979","450.13040","572.55807","357.77268","3945.484","48.00970","356.7346","481.9998","4.6324","1.390972","0.122199","39.41126","0.077","-","0.923","0.275","-","0.725","-","-","-"
"Sedan/Wagon","GDI, Variable Valve Timing, Two-Valve","2019","49","0.009257","23.16040","19.21769","14.90439","24.58504","462.43852","596.26733","361.47995","3802.271","47.49242","378.3469","507.6268","4.1715","1.341696","0.133294","36.71274","-","-","1.000","0.232","-","0.768","-","-","-"
"Sedan/Wagon","GDI, Variable Valve Timing, Two-Valve","2020","32","0.007434","23.54381","20.04062","15.54365","25.63569","443.44941","571.74491","346.66508","4002.693","47.67913","378.3469","484.4174","4.4065","1.280352","0.121007","40.18474","-","-","1.000","0.088","-","0.912","-","-","-"
"Sedan/Wagon","GDI, Variable Valve Timing, Two-Valve","Prelim. 2021","-","0.011961","23.19297","19.62656","14.68587","26.30180","452.80484","605.13959","337.88563","4004.285","47.71300","378.3469","486.7103","4.4264","1.286413","0.121523","39.33605","-","-","1.000","0.086","-","0.914","-","-","-"
"Truck SUV","GDI, Variable Valve Timing, Two-Valve","1999","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Truck SUV","GDI, Variable Valve Timing, Two-Valve","2000","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Truck SUV","GDI, Variable Valve Timing, Two-Valve","2001","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Truck SUV","GDI, Variable Valve Timing, Two-Valve","2002","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Truck SUV","GDI, Variable Valve Timing, Two-Valve","2003","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Truck SUV","GDI, Variable Valve Timing, Two-Valve","2004","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Truck SUV","GDI, Variable Valve Timing, Two-Valve","2005","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Truck SUV","GDI, Variable Valve Timing, Two-Valve","2006","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Truck SUV","GDI, Variable Valve Timing, Two-Valve","2007","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Truck SUV","GDI, Variable Valve Timing, Two-Valve","2008","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Truck SUV","GDI, Variable Valve Timing, Two-Valve","2009","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Truck SUV","GDI, Variable Valve Timing, Two-Valve","2010","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Truck SUV","GDI, Variable Valve Timing, Two-Valve","2011","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Truck SUV","GDI, Variable Valve Timing, Two-Valve","2012","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Truck SUV","GDI, Variable Valve Timing, Two-Valve","2013","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Truck SUV","GDI, Variable Valve Timing, Two-Valve","2014","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Truck SUV","GDI, Variable Valve Timing, Two-Valve","2015","372","0.079200","23.00000","18.60000","15.40000","22.00000","479.00000","577.00000","405.00000","6134.000","57.90000","338.0000","366.0000","7.5100","1.080000","0.059700","57.00000","-","0.657","0.343","-","-","1.000","-","-","-"
"Truck SUV","GDI, Variable Valve Timing, Two-Valve","2016","311","0.065600","23.00000","18.60000","15.50000","21.90000","479.00000","574.00000","407.00000","6045.000","58.00000","340.0000","369.0000","7.3500","1.080000","0.061200","56.10000","-","0.651","0.349","-","-","1.000","-","-","-"
"Truck SUV","GDI, Variable Valve Timing, Two-Valve","2017","270","0.050200","23.00000","18.50000","15.40000","21.90000","479.00000","578.00000","405.00000","6136.000","57.90000","339.0000","368.0000","7.4400","1.080000","0.060000","56.90000","-","0.661","0.339","-","-","1.000","-","-","-"
"Truck SUV","GDI, Variable Valve Timing, Two-Valve","2018","251","0.044100","22.80000","18.50000","15.10000","22.10000","481.00000","587.00000","401.00000","6138.000","58.00000","341.0000","376.0000","7.2000","1.100000","0.061300","56.70000","-","0.673","0.327","-","-","1.000","-","-","-"
"Truck SUV","GDI, Variable Valve Timing, Two-Valve","2019","256","0.043400","21.90000","17.80000","14.40000","21.70000","498.00000","616.00000","409.00000","6151.000","58.10000","341.0000","376.0000","7.2100","1.100000","0.061200","54.90000","-","0.707","0.293","-","-","1.000","-","-","-"
"Truck SUV","GDI, Variable Valve Timing, Two-Valve","2020","162","0.030400","21.80000","17.70000","14.40000","21.50000","502.00000","618.00000","414.00000","6149.000","58.20000","342.0000","377.0000","7.1900","1.100000","0.061300","54.50000","-","0.713","0.287","-","-","1.000","-","-","-"
"Truck SUV","GDI, Variable Valve Timing, Two-Valve","Prelim. 2021","-","0.056800","22.30000","17.40000","15.20000","19.50000","511.00000","586.00000","455.00000","6250.000","58.90000","347.0000","385.0000","6.5900","1.110000","0.061500","54.30000","-","0.725","0.275","-","-","1.000","-","-","-"
"Pickup","GDI, Variable Valve Timing, Two-Valve","1999","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Pickup","GDI, Variable Valve Timing, Two-Valve","2000","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Pickup","GDI, Variable Valve Timing, Two-Valve","2001","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Pickup","GDI, Variable Valve Timing, Two-Valve","2002","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Pickup","GDI, Variable Valve Timing, Two-Valve","2003","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Pickup","GDI, Variable Valve Timing, Two-Valve","2004","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Pickup","GDI, Variable Valve Timing, Two-Valve","2005","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Pickup","GDI, Variable Valve Timing, Two-Valve","2006","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Pickup","GDI, Variable Valve Timing, Two-Valve","2007","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Pickup","GDI, Variable Valve Timing, Two-Valve","2008","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Pickup","GDI, Variable Valve Timing, Two-Valve","2009","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Pickup","GDI, Variable Valve Timing, Two-Valve","2010","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
